project_id,title,project_type,status,problem_statement,abstract,general_objective,methodology,expected_results,application_context,faculty_id,program_id,group_id,start_year,end_year,keywords,disciplinary_area,funding_type,source_document
PRJ-036,Estrategia basada en procesamiento de señales para estudiar telemonitoring,APPLIED_RESEARCH,FORMULATION,La información sobre telemonitoring se encuentra distribuida y existen dificultades para relacionarla con monitoreo cardiovascular de manera verificable.,"Proyecto orientado a estudiar telemonitoring y su relación con monitoreo cardiovascular, integrando evidencia institucional y un enfoque de procesamiento de señales.",Desarrollar y evaluar un enfoque de procesamiento de señales que permita analizar telemonitoring y generar evidencia útil para monitoreo cardiovascular.,"Integración de fuentes, preparación de datos, procesamiento de señales, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con monitoreo cardiovascular.",monitoreo cardiovascular,FAC-002,PRG-006,GRP-007,2026,,telemonitoring;procesamiento de señales;monitoreo cardiovascular,Seguridad y Salud en el Trabajo,INTERNAL,
PRJ-037,Análisis aplicado de señales fisiológicas para fortalecer ECG,INSTITUTIONAL,ACTIVE,La información sobre señales fisiológicas se encuentra distribuida y existen dificultades para relacionarla con ECG de manera verificable.,"Proyecto orientado a estudiar señales fisiológicas y su relación con ECG, integrando evidencia institucional y un enfoque de IoT.",Desarrollar y evaluar un enfoque de IoT que permita analizar señales fisiológicas y generar evidencia útil para ECG.,"Integración de fuentes, preparación de datos, IoT, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con ECG.",ECG,FAC-002,PRG-006,GRP-008,2018,2019,señales fisiológicas;IoT;ECG,Seguridad y Salud en el Trabajo,PUBLIC_CALL,
PRJ-038,Modelo institucional para monitoreo cardiovascular y su relación con wearables,APPLIED_RESEARCH,COMPLETED,La información sobre monitoreo cardiovascular se encuentra distribuida y existen dificultades para relacionarla con wearables de manera verificable.,"Proyecto orientado a estudiar monitoreo cardiovascular y su relación con wearables, integrando evidencia institucional y un enfoque de clasificación.",Desarrollar y evaluar un enfoque de clasificación que permita analizar monitoreo cardiovascular y generar evidencia útil para wearables.,"Integración de fuentes, preparación de datos, clasificación, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con wearables.",wearables,FAC-002,PRG-004,GRP-008,2019,2020,monitoreo cardiovascular;clasificación;wearables,Medicina,EXTERNAL_PARTNER,
PRJ-039,Integración de evidencia sobre ECG en escenarios de telemonitoring,INSTITUTIONAL,COMPLETED,La información sobre ECG se encuentra distribuida y existen dificultades para relacionarla con telemonitoring de manera verificable.,"Proyecto orientado a estudiar ECG y su relación con telemonitoring, integrando evidencia institucional y un enfoque de procesamiento de señales.",Desarrollar y evaluar un enfoque de procesamiento de señales que permita analizar ECG y generar evidencia útil para telemonitoring.,"Integración de fuentes, preparación de datos, procesamiento de señales, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con telemonitoring.",telemonitoring,FAC-002,PRG-004,GRP-007,2020,2021,ECG;procesamiento de señales;telemonitoring,Medicina,INTERNAL,
PRJ-040,Wearables: an applied study for señales fisiológicas,APPLIED_RESEARCH,ACTIVE,"Existing information about wearables is fragmented across academic and institutional sources, limiting timely analysis.","This project investigates wearables in relation to señales fisiológicas, using IoT. It focuses on institutional evidence and reproducible decision support.",Develop and evaluate an approach based on IoT to connect evidence related to wearables and señales fisiológicas.,"Applied study combining data integration, IoT, validation and traceable analysis.","Expected outputs include validated evidence, prioritized findings and a reproducible analytical component.",señales fisiológicas,FAC-002,PRG-006,GRP-007,2021,2022,wearables;IoT;señales fisiológicas,Seguridad y Salud en el Trabajo,INTERNAL,
PRJ-041,Análisis aplicado de epidemiología para fortalecer vigilancia poblacional,INSTITUTIONAL,ACTIVE,La información sobre epidemiología se encuentra distribuida y existen dificultades para relacionarla con vigilancia poblacional de manera verificable.,"Proyecto orientado a estudiar epidemiología y su relación con vigilancia poblacional, integrando evidencia institucional y un enfoque de series temporales.",Desarrollar y evaluar un enfoque de series temporales que permita analizar epidemiología y generar evidencia útil para vigilancia poblacional.,"Integración de fuentes, preparación de datos, series temporales, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con vigilancia poblacional.",vigilancia poblacional,FAC-002,PRG-004,GRP-008,2024,2025,epidemiología;series temporales;vigilancia poblacional,Medicina,PUBLIC_CALL,
PRJ-042,Modelo institucional para enfermedades respiratorias y su relación con outbreak forecasting,APPLIED_RESEARCH,COMPLETED,La información sobre enfermedades respiratorias se encuentra distribuida y existen dificultades para relacionarla con outbreak forecasting de manera verificable.,"Proyecto orientado a estudiar enfermedades respiratorias y su relación con outbreak forecasting, integrando evidencia institucional y un enfoque de modelos dinámicos.",Desarrollar y evaluar un enfoque de modelos dinámicos que permita analizar enfermedades respiratorias y generar evidencia útil para outbreak forecasting.,"Integración de fuentes, preparación de datos, modelos dinámicos, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con outbreak forecasting.",outbreak forecasting,FAC-002,PRG-006,GRP-007,2025,2026,enfermedades respiratorias;modelos dinámicos;outbreak forecasting,Seguridad y Salud en el Trabajo,EXTERNAL_PARTNER,
PRJ-043,Integración de evidencia sobre vigilancia poblacional en escenarios de riesgo sanitario,INSTITUTIONAL,COMPLETED,La información sobre vigilancia poblacional se encuentra distribuida y existen dificultades para relacionarla con riesgo sanitario de manera verificable.,"Proyecto orientado a estudiar vigilancia poblacional y su relación con riesgo sanitario, integrando evidencia institucional y un enfoque de modelamiento probabilístico.",Desarrollar y evaluar un enfoque de modelamiento probabilístico que permita analizar vigilancia poblacional y generar evidencia útil para riesgo sanitario.,"Integración de fuentes, preparación de datos, modelamiento probabilístico, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con riesgo sanitario.",riesgo sanitario,FAC-002,PRG-006,GRP-006,2026,,vigilancia poblacional;modelamiento probabilístico;riesgo sanitario,Seguridad y Salud en el Trabajo,INTERNAL,
PRJ-044,Estrategia basada en series temporales para estudiar outbreak forecasting,APPLIED_RESEARCH,ACTIVE,La información sobre outbreak forecasting se encuentra distribuida y existen dificultades para relacionarla con epidemiología de manera verificable.,"Proyecto orientado a estudiar outbreak forecasting y su relación con epidemiología, integrando evidencia institucional y un enfoque de series temporales.",Desarrollar y evaluar un enfoque de series temporales que permita analizar outbreak forecasting y generar evidencia útil para epidemiología.,"Integración de fuentes, preparación de datos, series temporales, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con epidemiología.",epidemiología,FAC-002,PRG-005,GRP-008,2018,2019,outbreak forecasting;series temporales;epidemiología,Enfermería,INTERNAL,
PRJ-045,Análisis aplicado de riesgo sanitario para fortalecer enfermedades respiratorias,INSTITUTIONAL,FORMULATION,La información sobre riesgo sanitario se encuentra distribuida y existen dificultades para relacionarla con enfermedades respiratorias de manera verificable.,"Proyecto orientado a estudiar riesgo sanitario y su relación con enfermedades respiratorias, integrando evidencia institucional y un enfoque de modelos dinámicos.",Desarrollar y evaluar un enfoque de modelos dinámicos que permita analizar riesgo sanitario y generar evidencia útil para enfermedades respiratorias.,"Integración de fuentes, preparación de datos, modelos dinámicos, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con enfermedades respiratorias.",enfermedades respiratorias,FAC-002,PRG-005,GRP-007,2019,2020,riesgo sanitario;modelos dinámicos;enfermedades respiratorias,Enfermería,PUBLIC_CALL,
PRJ-046,Modelo institucional para epidemiología y su relación con vigilancia poblacional,APPLIED_RESEARCH,ACTIVE,La información sobre epidemiología se encuentra distribuida y existen dificultades para relacionarla con vigilancia poblacional de manera verificable.,"Proyecto orientado a estudiar epidemiología y su relación con vigilancia poblacional, integrando evidencia institucional y un enfoque de modelamiento probabilístico.",Desarrollar y evaluar un enfoque de modelamiento probabilístico que permita analizar epidemiología y generar evidencia útil para vigilancia poblacional.,"Integración de fuentes, preparación de datos, modelamiento probabilístico, análisis comparativo y validación de resultados.","Se esperan relaciones priorizadas, evidencia reproducible y orientaciones para decisiones relacionadas con vigilancia poblacional.",vigilancia poblacional,FAC-002,PRG-006,GRP-006,2020,2021,epidemiología;modelamiento probabilístico;vigilancia poblacional,Seguridad y Salud en el Trabajo,EXTERNAL_PARTNER,
